respID,qID,altID,obsID,profileID,price,tripTime,waitTime,SharedRide,HumanPresent
235,4,2,1876,72,7,30,7,Yes,No
235,4,3,1876,108,7,30,9,No,No
235,4,4,1876,70,3,30,7,Yes,No
235,4,5,1876,80,5,30,9,Yes,No
235,5,1,1877,8,5,30,5,Yes,Yes
235,5,2,1877,14,5,25,7,Yes,Yes
235,5,3,1877,85,3,25,5,No,No
235,5,4,1877,27,7,30,9,Yes,Yes
235,5,5,1877,13,3,25,7,Yes,Yes
235,6,1,1878,33,7,25,5,No,Yes
235,6,2,1878,3,7,20,5,Yes,Yes
235,6,3,1878,95,5,25,7,No,No
235,6,4,1878,44,5,30,7,No,Yes
235,6,5,1878,24,7,25,9,Yes,Yes
235,7,1,1879,81,7,30,9,Yes,No
235,7,2,1879,53,5,30,9,No,Yes
235,7,3,1879,87,7,25,5,No,No
235,7,4,1879,28,3,20,5,No,Yes
235,7,5,1879,89,5,30,5,No,No
235,8,1,1880,30,7,20,5,No,Yes
235,8,2,1880,22,3,25,9,Yes,Yes
235,8,3,1880,103,3,25,9,No,No
235,8,4,1880,41,5,25,7,No,Yes
235,8,5,1880,27,7,30,9,Yes,Yes
236,1,1,1881,76,3,25,9,Yes,No
236,1,2,1881,7,3,30,5,Yes,Yes
236,1,3,1881,62,5,30,5,Yes,No
236,1,4,1881,69,7,25,7,Yes,No
236,1,5,1881,54,7,30,9,No,Yes
236,2,1,1882,107,5,30,9,No,No
236,2,2,1882,90,7,30,5,No,No
236,2,3,1882,91,3,20,7,No,No
236,2,4,1882,81,7,30,9,Yes,No
236,2,5,1882,9,7,30,5,Yes,Yes
236,3,1,1883,53,5,30,9,No,Yes
236,3,2,1883,26,5,30,9,Yes,Yes
236,3,3,1883,61,3,30,5,Yes,No
236,3,4,1883,71,5,30,7,Yes,No
236,3,5,1883,4,3,25,5,Yes,Yes
236,4,1,1884,93,7,20,7,No,No
236,4,2,1884,40,3,25,7,No,Yes
236,4,3,1884,23,5,25,9,Yes,Yes
236,4,4,1884,12,7,20,7,Yes,Yes
236,4,5,1884,90,7,30,5,No,No
236,5,1,1885,96,7,25,7,No,No
236,5,2,1885,48,7,20,9,No,Yes
236,5,3,1885,35,5,30,5,No,Yes
236,5,4,1885,24,7,25,9,Yes,Yes
236,5,5,1885,60,7,25,5,Yes,No
236,6,1,1886,100,3,20,9,No,No
236,6,2,1886,75,7,20,9,Yes,No
236,6,3,1886,47,5,20,9,No,Yes
236,6,4,1886,60,7,25,5,Yes,No
236,6,5,1886,28,3,20,5,No,Yes
236,7,1,1887,18,7,30,7,Yes,Yes
236,7,2,1887,38,5,20,7,No,Yes
236,7,3,1887,20,5,20,9,Yes,Yes
236,7,4,1887,101,5,20,9,No,No
236,7,5,1887,49,3,25,9,No,Yes
236,8,1,1888,22,3,25,9,Yes,Yes
236,8,2,1888,108,7,30,9,No,No
236,8,3,1888,24,7,25,9,Yes,Yes
236,8,4,1888,103,3,25,9,No,No
236,8,5,1888,36,7,30,5,No,Yes
237,1,1,1889,39,7,20,7,No,Yes
237,1,2,1889,67,3,25,7,Yes,No
237,1,3,1889,8,5,30,5,Yes,Yes
237,1,4,1889,78,7,25,9,Yes,No
237,1,5,1889,1,3,20,5,Yes,Yes
237,2,1,1890,93,7,20,7,No,No
237,2,2,1890,67,3,25,7,Yes,No
237,2,3,1890,80,5,30,9,Yes,No
237,2,4,1890,74,5,20,9,Yes,No
237,2,5,1890,47,5,20,9,No,Yes
237,3,1,1891,9,7,30,5,Yes,Yes
237,3,2,1891,44,5,30,7,No,Yes
237,3,3,1891,108,7,30,9,No,No
237,3,4,1891,26,5,30,9,Yes,Yes
237,3,5,1891,99,7,30,7,No,No
237,4,1,1892,81,7,30,9,Yes,No
237,4,2,1892,57,7,20,5,Yes,No
237,4,3,1892,106,3,30,9,No,No
237,4,4,1892,44,5,30,7,No,Yes
237,4,5,1892,39,7,20,7,No,Yes
237,5,1,1893,53,5,30,9,No,Yes
237,5,2,1893,91,3,20,7,No,No
237,5,3,1893,24,7,25,9,Yes,Yes
237,5,4,1893,20,5,20,9,Yes,Yes
237,5,5,1893,73,3,20,9,Yes,No
237,6,1,1894,7,3,30,5,Yes,Yes
237,6,2,1894,50,5,25,9,No,Yes
237,6,3,1894,29,5,20,5,No,Yes
237,6,4,1894,57,7,20,5,Yes,No
237,6,5,1894,66,7,20,7,Yes,No
237,7,1,1895,86,5,25,5,No,No
237,7,2,1895,94,3,25,7,No,No
237,7,3,1895,96,7,25,7,No,No
237,7,4,1895,28,3,20,5,No,Yes
237,7,5,1895,43,3,30,7,No,Yes
237,8,1,1896,53,5,30,9,No,Yes
237,8,2,1896,64,3,20,7,Yes,No
237,8,3,1896,48,7,20,9,No,Yes
237,8,4,1896,36,7,30,5,No,Yes
237,8,5,1896,10,3,20,7,Yes,Yes
238,1,1,1897,12,7,20,7,Yes,Yes
238,1,2,1897,35,5,30,5,No,Yes
238,1,3,1897,11,5,20,7,Yes,Yes
238,1,4,1897,71,5,30,7,Yes,No
238,1,5,1897,40,3,25,7,No,Yes
238,2,1,1898,102,7,20,9,No,No
238,2,2,1898,27,7,30,9,Yes,Yes
238,2,3,1898,16,3,30,7,Yes,Yes
238,2,4,1898,5,5,25,5,Yes,Yes
238,2,5,1898,9,7,30,5,Yes,Yes
238,3,1,1899,64,3,20,7,Yes,No
238,3,2,1899,65,5,20,7,Yes,No
238,3,3,1899,66,7,20,7,Yes,No
238,3,4,1899,83,5,20,5,No,No
238,3,5,1899,34,3,30,5,No,Yes
238,4,1,1900,3,7,20,5,Yes,Yes
238,4,2,1900,72,7,30,7,Yes,No
238,4,3,1900,66,7,20,7,Yes,No
238,4,4,1900,104,5,25,9,No,No
238,4,5,1900,46,3,20,9,No,Yes
238,5,1,1901,58,3,25,5,Yes,No
238,5,2,1901,94,3,25,7,No,No
238,5,3,1901,95,5,25,7,No,No
238,5,4,1901,32,5,25,5,No,Yes
238,5,5,1901,13,3,25,7,Yes,Yes
238,6,1,1902,91,3,20,7,No,No
238,6,2,1902,106,3,30,9,No,No
238,6,3,1902,14,5,25,7,Yes,Yes
238,6,4,1902,1,3,20,5,Yes,Yes
238,6,5,1902,20,5,20,9,Yes,Yes
238,7,1,1903,83,5,20,5,No,No
238,7,2,1903,42,7,25,7,No,Yes
238,7,3,1903,107,5,30,9,No,No
238,7,4,1903,9,7,30,5,Yes,Yes
238,7,5,1903,17,5,30,7,Yes,Yes
238,8,1,1904,4,3,25,5,Yes,Yes
238,8,2,1904,67,3,25,7,Yes,No
238,8,3,1904,79,3,30,9,Yes,No
238,8,4,1904,83,5,20,5,No,No
238,8,5,1904,46,3,20,9,No,Yes
239,1,1,1905,50,5,25,9,No,Yes
239,1,2,1905,55,3,20,5,Yes,No
239,1,3,1905,76,3,25,9,Yes,No
239,1,4,1905,15,7,25,7,Yes,Yes
239,1,5,1905,85,3,25,5,No,No
239,2,1,1906,40,3,25,7,No,Yes
239,2,2,1906,2,5,20,5,Yes,Yes
239,2,3,1906,105,7,25,9,No,No
239,2,4,1906,76,3,25,9,Yes,No
239,2,5,1906,38,5,20,7,No,Yes
239,3,1,1907,91,3,20,7,No,No
239,3,2,1907,72,7,30,7,Yes,No
239,3,3,1907,26,5,30,9,Yes,Yes
239,3,4,1907,44,5,30,7,No,Yes
239,3,5,1907,11,5,20,7,Yes,Yes
239,4,1,1908,35,5,30,5,No,Yes
239,4,2,1908,64,3,20,7,Yes,No
239,4,3,1908,33,7,25,5,No,Yes
239,4,4,1908,60,7,25,5,Yes,No
239,4,5,1908,80,5,30,9,Yes,No
239,5,1,1909,26,5,30,9,Yes,Yes
239,5,2,1909,69,7,25,7,Yes,No
239,5,3,1909,31,3,25,5,No,Yes
239,5,4,1909,56,5,20,5,Yes,No
239,5,5,1909,9,7,30,5,Yes,Yes
239,6,1,1910,69,7,25,7,Yes,No
239,6,2,1910,102,7,20,9,No,No
239,6,3,1910,40,3,25,7,No,Yes
239,6,4,1910,2,5,20,5,Yes,Yes
239,6,5,1910,29,5,20,5,No,Yes
239,7,1,1911,51,7,25,9,No,Yes
239,7,2,1911,104,5,25,9,No,No
239,7,3,1911,18,7,30,7,Yes,Yes
239,7,4,1911,62,5,30,5,Yes,No
239,7,5,1911,93,7,20,7,No,No
239,8,1,1912,57,7,20,5,Yes,No
239,8,2,1912,34,3,30,5,No,Yes
239,8,3,1912,1,3,20,5,Yes,Yes
239,8,4,1912,71,5,30,7,Yes,No
239,8,5,1912,75,7,20,9,Yes,No
240,1,1,1913,72,7,30,7,Yes,No
240,1,2,1913,5,5,25,5,Yes,Yes
240,1,3,1913,17,5,30,7,Yes,Yes
240,1,4,1913,101,5,20,9,No,No
240,1,5,1913,104,5,25,9,No,No
240,2,1,1914,91,3,20,7,No,No
240,2,2,1914,108,7,30,9,No,No
240,2,3,1914,33,7,25,5,No,Yes
240,2,4,1914,24,7,25,9,Yes,Yes
240,2,5,1914,34,3,30,5,No,Yes
240,3,1,1915,73,3,20,9,Yes,No
240,3,2,1915,58,3,25,5,Yes,No
240,3,3,1915,105,7,25,9,No,No
240,3,4,1915,46,3,20,9,No,Yes
240,3,5,1915,93,7,20,7,No,No
240,4,1,1916,34,3,30,5,No,Yes
240,4,2,1916,50,5,25,9,No,Yes
240,4,3,1916,37,3,20,7,No,Yes
240,4,4,1916,11,5,20,7,Yes,Yes
240,4,5,1916,97,3,30,7,No,No
240,5,1,1917,49,3,25,9,No,Yes
240,5,2,1917,72,7,30,7,Yes,No
240,5,3,1917,37,3,20,7,No,Yes
240,5,4,1917,84,7,20,5,No,No
240,5,5,1917,36,7,30,5,No,Yes
240,6,1,1918,75,7,20,9,Yes,No
240,6,2,1918,7,3,30,5,Yes,Yes
240,6,3,1918,52,3,30,9,No,Yes
240,6,4,1918,48,7,20,9,No,Yes
240,6,5,1918,58,3,25,5,Yes,No
240,7,1,1919,76,3,25,9,Yes,No
240,7,2,1919,94,3,25,7,No,No
240,7,3,1919,89,5,30,5,No,No
240,7,4,1919,10,3,20,7,Yes,Yes
240,7,5,1919,67,3,25,7,Yes,No
240,8,1,1920,22,3,25,9,Yes,Yes
240,8,2,1920,100,3,20,9,No,No
240,8,3,1920,46,3,20,9,No,Yes
240,8,4,1920,87,7,25,5,No,No
240,8,5,1920,8,5,30,5,Yes,Yes
241,1,1,1921,93,7,20,7,No,No
241,1,2,1921,63,7,30,5,Yes,No
241,1,3,1921,107,5,30,9,No,No
241,1,4,1921,36,7,30,5,No,Yes
241,1,5,1921,44,5,30,7,No,Yes
241,2,1,1922,57,7,20,5,Yes,No
241,2,2,1922,33,7,25,5,No,Yes
241,2,3,1922,103,3,25,9,No,No
241,2,4,1922,17,5,30,7,Yes,Yes
241,2,5,1922,74,5,20,9,Yes,No
241,3,1,1923,38,5,20,7,No,Yes
241,3,2,1923,39,7,20,7,No,Yes
241,3,3,1923,63,7,30,5,Yes,No
241,3,4,1923,25,3,30,9,Yes,Yes
241,3,5,1923,3,7,20,5,Yes,Yes
241,4,1,1924,47,5,20,9,No,Yes
241,4,2,1924,37,3,20,7,No,Yes
241,4,3,1924,57,7,20,5,Yes,No
241,4,4,1924,8,5,30,5,Yes,Yes
241,4,5,1924,81,7,30,9,Yes,No
241,5,1,1925,32,5,25,5,No,Yes
241,5,2,1925,106,3,30,9,No,No
241,5,3,1925,75,7,20,9,Yes,No
241,5,4,1925,90,7,30,5,No,No
241,5,5,1925,9,7,30,5,Yes,Yes
241,6,1,1926,55,3,20,5,Yes,No
241,6,2,1926,81,7,30,9,Yes,No
241,6,3,1926,41,5,25,7,No,Yes
241,6,4,1926,24,7,25,9,Yes,Yes
241,6,5,1926,11,5,20,7,Yes,Yes
241,7,1,1927,5,5,25,5,Yes,Yes
241,7,2,1927,50,5,25,9,No,Yes
241,7,3,1927,34,3,30,5,No,Yes
241,7,4,1927,83,5,20,5,No,No
241,7,5,1927,54,7,30,9,No,Yes
241,8,1,1928,108,7,30,9,No,No
241,8,2,1928,58,3,25,5,Yes,No
241,8,3,1928,10,3,20,7,Yes,Yes
241,8,4,1928,97,3,30,7,No,No
241,8,5,1928,75,7,20,9,Yes,No
242,1,1,1929,97,3,30,7,No,No
242,1,2,1929,56,5,20,5,Yes,No
242,1,3,1929,41,5,25,7,No,Yes
242,1,4,1929,69,7,25,7,Yes,No
242,1,5,1929,4,3,25,5,Yes,Yes
242,2,1,1930,22,3,25,9,Yes,Yes
242,2,2,1930,108,7,30,9,No,No
242,2,3,1930,46,3,20,9,No,Yes
242,2,4,1930,43,3,30,7,No,Yes
242,2,5,1930,9,7,30,5,Yes,Yes
242,3,1,1931,60,7,25,5,Yes,No
242,3,2,1931,102,7,20,9,No,No
242,3,3,1931,79,3,30,9,Yes,No
242,3,4,1931,48,7,20,9,No,Yes
242,3,5,1931,28,3,20,5,No,Yes
242,4,1,1932,42,7,25,7,No,Yes
242,4,2,1932,17,5,30,7,Yes,Yes
242,4,3,1932,76,3,25,9,Yes,No
242,4,4,1932,74,5,20,9,Yes,No
242,4,5,1932,58,3,25,5,Yes,No
242,5,1,1933,43,3,30,7,No,Yes
242,5,2,1933,32,5,25,5,No,Yes
242,5,3,1933,31,3,25,5,No,Yes
242,5,4,1933,13,3,25,7,Yes,Yes
242,5,5,1933,88,3,30,5,No,No
242,6,1,1934,77,5,25,9,Yes,No
242,6,2,1934,51,7,25,9,No,Yes
242,6,3,1934,99,7,30,7,No,No
242,6,4,1934,62,5,30,5,Yes,No
242,6,5,1934,86,5,25,5,No,No
242,7,1,1935,28,3,20,5,No,Yes
242,7,2,1935,86,5,25,5,No,No
242,7,3,1935,25,3,30,9,Yes,Yes
242,7,4,1935,69,7,25,7,Yes,No
242,7,5,1935,46,3,20,9,No,Yes
242,8,1,1936,101,5,20,9,No,No
242,8,2,1936,104,5,25,9,No,No
242,8,3,1936,36,7,30,5,No,Yes
242,8,4,1936,80,5,30,9,Yes,No
242,8,5,1936,19,3,20,9,Yes,Yes
243,1,1,1937,19,3,20,9,Yes,Yes
243,1,2,1937,86,5,25,5,No,No
243,1,3,1937,97,3,30,7,No,No
243,1,4,1937,93,7,20,7,No,No
243,1,5,1937,65,5,20,7,Yes,No
243,2,1,1938,94,3,25,7,No,No
243,2,2,1938,90,7,30,5,No,No
243,2,3,1938,100,3,20,9,No,No
243,2,4,1938,23,5,25,9,Yes,Yes
243,2,5,1938,88,3,30,5,No,No
243,3,1,1939,84,7,20,5,No,No
243,3,2,1939,22,3,25,9,Yes,Yes
243,3,3,1939,102,7,20,9,No,No
243,3,4,1939,21,7,20,9,Yes,Yes
243,3,5,1939,16,3,30,7,Yes,Yes
243,4,1,1940,92,5,20,7,No,No
243,4,2,1940,9,7,30,5,Yes,Yes
243,4,3,1940,32,5,25,5,No,Yes
243,4,4,1940,48,7,20,9,No,Yes
243,4,5,1940,66,7,20,7,Yes,No
243,5,1,1941,40,3,25,7,No,Yes
243,5,2,1941,33,7,25,5,No,Yes
243,5,3,1941,106,3,30,9,No,No
243,5,4,1941,70,3,30,7,Yes,No
243,5,5,1941,12,7,20,7,Yes,Yes
243,6,1,1942,45,7,30,7,No,Yes
243,6,2,1942,67,3,25,7,Yes,No
243,6,3,1942,68,5,25,7,Yes,No
243,6,4,1942,6,7,25,5,Yes,Yes
243,6,5,1942,84,7,20,5,No,No
243,7,1,1943,4,3,25,5,Yes,Yes
243,7,2,1943,67,3,25,7,Yes,No
243,7,3,1943,84,7,20,5,No,No
243,7,4,1943,83,5,20,5,No,No
243,7,5,1943,90,7,30,5,No,No
243,8,1,1944,59,5,25,5,Yes,No
243,8,2,1944,67,3,25,7,Yes,No
243,8,3,1944,36,7,30,5,No,Yes
243,8,4,1944,61,3,30,5,Yes,No
243,8,5,1944,95,5,25,7,No,No
244,1,1,1945,50,5,25,9,No,Yes
244,1,2,1945,21,7,20,9,Yes,Yes
244,1,3,1945,79,3,30,9,Yes,No
244,1,4,1945,78,7,25,9,Yes,No
244,1,5,1945,47,5,20,9,No,Yes
244,2,1,1946,3,7,20,5,Yes,Yes
244,2,2,1946,44,5,30,7,No,Yes
244,2,3,1946,74,5,20,9,Yes,No
244,2,4,1946,66,7,20,7,Yes,No
244,2,5,1946,49,3,25,9,No,Yes
244,3,1,1947,105,7,25,9,No,No
244,3,2,1947,101,5,20,9,No,No
244,3,3,1947,106,3,30,9,No,No
244,3,4,1947,56,5,20,5,Yes,No
244,3,5,1947,10,3,20,7,Yes,Yes
244,4,1,1948,63,7,30,5,Yes,No
244,4,2,1948,40,3,25,7,No,Yes
244,4,3,1948,4,3,25,5,Yes,Yes
244,4,4,1948,65,5,20,7,Yes,No
244,4,5,1948,103,3,25,9,No,No
244,5,1,1949,57,7,20,5,Yes,No
244,5,2,1949,21,7,20,9,Yes,Yes
244,5,3,1949,55,3,20,5,Yes,No
244,5,4,1949,53,5,30,9,No,Yes
244,5,5,1949,74,5,20,9,Yes,No
244,6,1,1950,99,7,30,7,No,No
244,6,2,1950,75,7,20,9,Yes,No
244,6,3,1950,25,3,30,9,Yes,Yes
244,6,4,1950,76,3,25,9,Yes,No
244,6,5,1950,107,5,30,9,No,No
244,7,1,1951,101,5,20,9,No,No
244,7,2,1951,7,3,30,5,Yes,Yes
244,7,3,1951,62,5,30,5,Yes,No
244,7,4,1951,5,5,25,5,Yes,Yes
244,7,5,1951,50,5,25,9,No,Yes
244,8,1,1952,102,7,20,9,No,No
244,8,2,1952,87,7,25,5,No,No
244,8,3,1952,77,5,25,9,Yes,No
244,8,4,1952,5,5,25,5,Yes,Yes
244,8,5,1952,67,3,25,7,Yes,No
245,1,1,1953,16,3,30,7,Yes,Yes
245,1,2,1953,10,3,20,7,Yes,Yes
245,1,3,1953,91,3,20,7,No,No
245,1,4,1953,96,7,25,7,No,No
245,1,5,1953,82,3,20,5,No,No
245,2,1,1954,77,5,25,9,Yes,No
245,2,2,1954,24,7,25,9,Yes,Yes
245,2,3,1954,87,7,25,5,No,No
245,2,4,1954,84,7,20,5,No,No
245,2,5,1954,56,5,20,5,Yes,No
245,3,1,1955,98,5,30,7,No,No
245,3,2,1955,41,5,25,7,No,Yes
245,3,3,1955,74,5,20,9,Yes,No
245,3,4,1955,3,7,20,5,Yes,Yes
245,3,5,1955,15,7,25,7,Yes,Yes
245,4,1,1956,16,3,30,7,Yes,Yes
245,4,2,1956,12,7,20,7,Yes,Yes
245,4,3,1956,106,3,30,9,No,No
245,4,4,1956,98,5,30,7,No,No
245,4,5,1956,48,7,20,9,No,Yes
245,5,1,1957,77,5,25,9,Yes,No
245,5,2,1957,74,5,20,9,Yes,No
245,5,3,1957,83,5,20,5,No,No
245,5,4,1957,35,5,30,5,No,Yes
245,5,5,1957,87,7,25,5,No,No
245,6,1,1958,1,3,20,5,Yes,Yes
245,6,2,1958,51,7,25,9,No,Yes
245,6,3,1958,27,7,30,9,Yes,Yes
245,6,4,1958,64,3,20,7,Yes,No
245,6,5,1958,30,7,20,5,No,Yes
245,7,1,1959,16,3,30,7,Yes,Yes
245,7,2,1959,38,5,20,7,No,Yes
245,7,3,1959,14,5,25,7,Yes,Yes
245,7,4,1959,3,7,20,5,Yes,Yes
245,7,5,1959,24,7,25,9,Yes,Yes
245,8,1,1960,97,3,30,7,No,No
245,8,2,1960,67,3,25,7,Yes,No
245,8,3,1960,95,5,25,7,No,No
245,8,4,1960,50,5,25,9,No,Yes
245,8,5,1960,7,3,30,5,Yes,Yes
246,1,1,1961,69,7,25,7,Yes,No
246,1,2,1961,59,5,25,5,Yes,No
246,1,3,1961,2,5,20,5,Yes,Yes
246,1,4,1961,79,3,30,9,Yes,No
246,1,5,1961,40,3,25,7,No,Yes
246,2,1,1962,39,7,20,7,No,Yes
246,2,2,1962,35,5,30,5,No,Yes
246,2,3,1962,100,3,20,9,No,No
246,2,4,1962,99,7,30,7,No,No
246,2,5,1962,91,3,20,7,No,No
246,3,1,1963,60,7,25,5,Yes,No
246,3,2,1963,49,3,25,9,No,Yes
246,3,3,1963,29,5,20,5,No,Yes
246,3,4,1963,77,5,25,9,Yes,No
246,3,5,1963,37,3,20,7,No,Yes
246,4,1,1964,10,3,20,7,Yes,Yes
246,4,2,1964,39,7,20,7,No,Yes
246,4,3,1964,60,7,25,5,Yes,No
246,4,4,1964,17,5,30,7,Yes,Yes
246,4,5,1964,33,7,25,5,No,Yes
246,5,1,1965,85,3,25,5,No,No
246,5,2,1965,19,3,20,9,Yes,Yes
246,5,3,1965,45,7,30,7,No,Yes
246,5,4,1965,13,3,25,7,Yes,Yes
246,5,5,1965,52,3,30,9,No,Yes
246,6,1,1966,12,7,20,7,Yes,Yes
246,6,2,1966,1,3,20,5,Yes,Yes
246,6,3,1966,29,5,20,5,No,Yes
246,6,4,1966,48,7,20,9,No,Yes
246,6,5,1966,17,5,30,7,Yes,Yes
246,7,1,1967,40,3,25,7,No,Yes
246,7,2,1967,57,7,20,5,Yes,No
246,7,3,1967,63,7,30,5,Yes,No
246,7,4,1967,21,7,20,9,Yes,Yes
246,7,5,1967,79,3,30,9,Yes,No
246,8,1,1968,60,7,25,5,Yes,No
246,8,2,1968,100,3,20,9,No,No
246,8,3,1968,18,7,30,7,Yes,Yes
246,8,4,1968,106,3,30,9,No,No
246,8,5,1968,90,7,30,5,No,No
247,1,1,1969,98,5,30,7,No,No
247,1,2,1969,102,7,20,9,No,No
247,1,3,1969,60,7,25,5,Yes,No
247,1,4,1969,5,5,25,5,Yes,Yes
247,1,5,1969,70,3,30,7,Yes,No
247,2,1,1970,40,3,25,7,No,Yes
247,2,2,1970,20,5,20,9,Yes,Yes
247,2,3,1970,5,5,25,5,Yes,Yes
247,2,4,1970,28,3,20,5,No,Yes
247,2,5,1970,31,3,25,5,No,Yes
247,3,1,1971,11,5,20,7,Yes,Yes
247,3,2,1971,54,7,30,9,No,Yes
247,3,3,1971,22,3,25,9,Yes,Yes
247,3,4,1971,88,3,30,5,No,No
247,3,5,1971,105,7,25,9,No,No
247,4,1,1972,57,7,20,5,Yes,No
247,4,2,1972,24,7,25,9,Yes,Yes
247,4,3,1972,88,3,30,5,No,No
247,4,4,1972,12,7,20,7,Yes,Yes
247,4,5,1972,45,7,30,7,No,Yes
247,5,1,1973,30,7,20,5,No,Yes
247,5,2,1973,24,7,25,9,Yes,Yes
247,5,3,1973,43,3,30,7,No,Yes
247,5,4,1973,94,3,25,7,No,No
247,5,5,1973,75,7,20,9,Yes,No
247,6,1,1974,27,7,30,9,Yes,Yes
247,6,2,1974,22,3,25,9,Yes,Yes
247,6,3,1974,53,5,30,9,No,Yes
247,6,4,1974,58,3,25,5,Yes,No
247,6,5,1974,93,7,20,7,No,No
247,7,1,1975,85,3,25,5,No,No
247,7,2,1975,61,3,30,5,Yes,No
247,7,3,1975,73,3,20,9,Yes,No
247,7,4,1975,82,3,20,5,No,No
247,7,5,1975,1,3,20,5,Yes,Yes
247,8,1,1976,104,5,25,9,No,No
247,8,2,1976,62,5,30,5,Yes,No
247,8,3,1976,57,7,20,5,Yes,No
247,8,4,1976,67,3,25,7,Yes,No
247,8,5,1976,79,3,30,9,Yes,No
248,1,1,1977,43,3,30,7,No,Yes
248,1,2,1977,74,5,20,9,Yes,No
248,1,3,1977,29,5,20,5,No,Yes
248,1,4,1977,33,7,25,5,No,Yes
248,1,5,1977,2,5,20,5,Yes,Yes
248,2,1,1978,51,7,25,9,No,Yes
248,2,2,1978,78,7,25,9,Yes,No
248,2,3,1978,23,5,25,9,Yes,Yes
248,2,4,1978,79,3,30,9,Yes,No
248,2,5,1978,38,5,20,7,No,Yes
248,3,1,1979,71,5,30,7,Yes,No
248,3,2,1979,64,3,20,7,Yes,No
248,3,3,1979,34,3,30,5,No,Yes
248,3,4,1979,33,7,25,5,No,Yes
248,3,5,1979,68,5,25,7,Yes,No
248,4,1,1980,86,5,25,5,No,No
248,4,2,1980,104,5,25,9,No,No
248,4,3,1980,22,3,25,9,Yes,Yes
248,4,4,1980,70,3,30,7,Yes,No
248,4,5,1980,75,7,20,9,Yes,No
248,5,1,1981,51,7,25,9,No,Yes
248,5,2,1981,67,3,25,7,Yes,No
248,5,3,1981,76,3,25,9,Yes,No
248,5,4,1981,80,5,30,9,Yes,No
248,5,5,1981,45,7,30,7,No,Yes
248,6,1,1982,48,7,20,9,No,Yes
248,6,2,1982,30,7,20,5,No,Yes
248,6,3,1982,57,7,20,5,Yes,No
248,6,4,1982,104,5,25,9,No,No
248,6,5,1982,93,7,20,7,No,No
248,7,1,1983,105,7,25,9,No,No
248,7,2,1983,17,5,30,7,Yes,Yes
248,7,3,1983,58,3,25,5,Yes,No
248,7,4,1983,66,7,20,7,Yes,No
248,7,5,1983,16,3,30,7,Yes,Yes
248,8,1,1984,41,5,25,7,No,Yes
248,8,2,1984,65,5,20,7,Yes,No
248,8,3,1984,92,5,20,7,No,No
248,8,4,1984,16,3,30,7,Yes,Yes
248,8,5,1984,15,7,25,7,Yes,Yes
249,1,1,1985,98,5,30,7,No,No
249,1,2,1985,100,3,20,9,No,No
249,1,3,1985,94,3,25,7,No,No
249,1,4,1985,31,3,25,5,No,Yes
249,1,5,1985,2,5,20,5,Yes,Yes
249,2,1,1986,53,5,30,9,No,Yes
249,2,2,1986,15,7,25,7,Yes,Yes
249,2,3,1986,16,3,30,7,Yes,Yes
249,2,4,1986,72,7,30,7,Yes,No
249,2,5,1986,70,3,30,7,Yes,No
249,3,1,1987,1,3,20,5,Yes,Yes
249,3,2,1987,40,3,25,7,No,Yes
249,3,3,1987,70,3,30,7,Yes,No
249,3,4,1987,67,3,25,7,Yes,No
249,3,5,1987,98,5,30,7,No,No
249,4,1,1988,59,5,25,5,Yes,No
249,4,2,1988,21,7,20,9,Yes,Yes
249,4,3,1988,32,5,25,5,No,Yes
249,4,4,1988,9,7,30,5,Yes,Yes
249,4,5,1988,16,3,30,7,Yes,Yes
249,5,1,1989,77,5,25,9,Yes,No
249,5,2,1989,37,3,20,7,No,Yes
249,5,3,1989,90,7,30,5,No,No
249,5,4,1989,29,5,20,5,No,Yes
249,5,5,1989,18,7,30,7,Yes,Yes
249,6,1,1990,23,5,25,9,Yes,Yes
249,6,2,1990,67,3,25,7,Yes,No
249,6,3,1990,37,3,20,7,No,Yes
249,6,4,1990,2,5,20,5,Yes,Yes
249,6,5,1990,78,7,25,9,Yes,No
249,7,1,1991,72,7,30,7,Yes,No
249,7,2,1991,55,3,20,5,Yes,No
249,7,3,1991,74,5,20,9,Yes,No
249,7,4,1991,100,3,20,9,No,No
249,7,5,1991,88,3,30,5,No,No
249,8,1,1992,50,5,25,9,No,Yes
249,8,2,1992,106,3,30,9,No,No
249,8,3,1992,59,5,25,5,Yes,No
249,8,4,1992,52,3,30,9,No,Yes
249,8,5,1992,65,5,20,7,Yes,No
250,1,1,1993,64,3,20,7,Yes,No
250,1,2,1993,19,3,20,9,Yes,Yes
250,1,3,1993,90,7,30,5,No,No
250,1,4,1993,100,3,20,9,No,No
250,1,5,1993,43,3,30,7,No,Yes
250,2,1,1994,47,5,20,9,No,Yes
250,2,2,1994,79,3,30,9,Yes,No
250,2,3,1994,62,5,30,5,Yes,No
250,2,4,1994,19,3,20,9,Yes,Yes
250,2,5,1994,65,5,20,7,Yes,No
250,3,1,1995,2,5,20,5,Yes,Yes
250,3,2,1995,104,5,25,9,No,No
250,3,3,1995,32,5,25,5,No,Yes
250,3,4,1995,86,5,25,5,No,No
250,3,5,1995,93,7,20,7,No,No
250,4,1,1996,41,5,25,7,No,Yes
250,4,2,1996,54,7,30,9,No,Yes
250,4,3,1996,66,7,20,7,Yes,No
250,4,4,1996,52,3,30,9,No,Yes
250,4,5,1996,83,5,20,5,No,No
250,5,1,1997,71,5,30,7,Yes,No
250,5,2,1997,80,5,30,9,Yes,No
